,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
49,rollout/ep_rew_mean,25000.0,194976.375,163824.453125,186790.0,169113.78125,169484.46875,176837.815625,13333.541642049335
50,rollout/ep_rew_mean,25500.0,195118.875,164232.171875,188022.390625,169767.6875,171175.578125,177663.340625,13198.809527160127
51,rollout/ep_rew_mean,26000.0,194620.984375,164359.015625,189123.265625,170304.609375,173742.21875,178430.01875,12869.380053976247
52,rollout/ep_rew_mean,26500.0,194227.34375,164016.21875,190133.0625,171034.375,175735.15625,179029.23125,12790.982105374846
53,rollout/ep_rew_mean,27000.0,193672.328125,164481.984375,191231.921875,171494.828125,178109.1875,179798.05,12545.981785241649
54,rollout/ep_rew_mean,27500.0,193540.546875,164887.46875,191887.21875,172405.828125,179149.390625,180374.090625,12356.539198577862
55,rollout/ep_rew_mean,28000.0,193198.890625,164438.078125,192618.96875,173637.1875,180099.453125,180798.515625,12378.70789203356
56,rollout/ep_rew_mean,28500.0,193008.828125,163884.5,193140.875,174341.125,180566.21875,180988.309375,12540.74597099718
57,rollout/ep_rew_mean,29000.0,192669.796875,162054.078125,194758.75,175687.359375,181285.015625,181291.0,13344.636522558021
58,rollout/ep_rew_mean,29500.0,191697.296875,160917.671875,195444.515625,176125.046875,181487.890625,181134.484375,13695.700693924302
59,rollout/ep_rew_mean,30000.0,191104.53125,159609.15625,195836.84375,177292.234375,182093.625,181187.278125,14094.057760906666
60,rollout/ep_rew_mean,30500.0,191022.9375,158393.578125,196669.46875,177807.296875,182954.953125,181369.646875,14751.049436658372
61,rollout/ep_rew_mean,31000.0,191399.515625,155902.90625,197754.265625,178154.4375,184213.140625,181484.853125,16093.209300954279
62,rollout/ep_rew_mean,31500.0,191455.875,154126.515625,197831.5625,178368.046875,184545.390625,181265.478125,16837.12831380524
63,rollout/ep_rew_mean,32000.0,191220.828125,152646.265625,198982.5625,179059.921875,185796.25,181541.165625,17727.632037728905
64,rollout/ep_rew_mean,32500.0,190893.046875,150343.796875,200691.671875,179832.546875,186403.03125,181632.81875,19065.613702295712
65,rollout/ep_rew_mean,33000.0,190765.65625,148164.1875,202232.5,180366.140625,187013.96875,181708.490625,20361.958917200278
66,rollout/ep_rew_mean,33500.0,190332.1875,146787.6875,203177.671875,180763.421875,187523.1875,181716.83125,21151.00404881811
67,rollout/ep_rew_mean,34000.0,190135.0,143791.78125,204547.53125,181392.5625,188265.234375,181626.421875,22767.090885367157
68,rollout/ep_rew_mean,34500.0,190220.359375,142396.015625,205204.890625,182216.359375,188856.328125,181778.790625,23565.484369870715
69,rollout/ep_rew_mean,35000.0,191101.703125,140267.765625,205538.3125,183507.75,188372.21875,181757.55,24602.119384826758
70,rollout/ep_rew_mean,35500.0,191870.953125,138192.953125,205962.671875,184356.703125,188277.421875,181732.140625,25667.606270772245
71,rollout/ep_rew_mean,36000.0,192609.328125,135605.265625,206245.40625,185670.90625,188040.921875,181634.365625,26935.890520518788
72,rollout/ep_rew_mean,36500.0,193626.453125,133585.046875,206675.796875,187057.203125,188027.171875,181794.334375,28061.39546731326
73,rollout/ep_rew_mean,37000.0,193993.953125,130545.296875,207292.625,188178.796875,187704.65625,181543.065625,29583.927026660516
74,rollout/ep_rew_mean,37500.0,194995.390625,128888.765625,207665.640625,189200.515625,187707.765625,181691.615625,30546.517854357186
75,rollout/ep_rew_mean,38000.0,196025.96875,126956.109375,208548.71875,190689.109375,188022.96875,182048.575,31792.912490131373
76,rollout/ep_rew_mean,38500.0,196253.21875,125605.40625,209020.6875,191058.140625,188358.546875,182059.2,32542.608641131534
77,rollout/ep_rew_mean,39000.0,196032.265625,122302.078125,209022.296875,192641.515625,187732.3125,181546.09375,34044.16980240752
78,rollout/ep_rew_mean,39500.0,196640.15625,120678.5234375,209120.25,194034.875,187257.875,181546.3359375,34934.295589239315
79,rollout/ep_rew_mean,40000.0,197134.84375,118204.4765625,208899.03125,196170.578125,186730.140625,181427.8140625,36207.846936760965
80,rollout/ep_rew_mean,40500.0,197594.40625,116968.6484375,208610.640625,197366.65625,186190.609375,181346.1921875,36850.86971419224
81,rollout/ep_rew_mean,41000.0,197616.921875,116072.96875,208415.765625,199320.3125,186135.515625,181512.296875,37429.80368214234
82,rollout/ep_rew_mean,41500.0,197671.421875,115614.03125,208878.34375,201188.984375,185964.03125,181863.3625,37943.948757563136
83,rollout/ep_rew_mean,42000.0,197926.359375,114284.9921875,208935.921875,203117.296875,185303.40625,181913.5953125,38798.61622710919
84,rollout/ep_rew_mean,42500.0,197877.5625,113561.0546875,208863.15625,204160.9375,184760.71875,181844.6859375,39230.80261970861
85,rollout/ep_rew_mean,43000.0,197329.15625,112597.2890625,208776.296875,205982.9375,185261.3125,181989.3984375,39857.57857526959
86,rollout/ep_rew_mean,43500.0,198201.578125,112518.9765625,208307.765625,207389.25,184716.6875,182226.8515625,40105.920330485336
87,rollout/ep_rew_mean,44000.0,197858.984375,111750.3046875,207329.6875,208654.515625,185782.046875,182275.1078125,40473.78412620572
88,rollout/ep_rew_mean,44500.0,198072.0625,110719.34375,207284.875,209541.296875,186419.828125,182407.48125,41096.82396963941
89,rollout/ep_rew_mean,45000.0,198681.375,108961.59375,207298.015625,210704.265625,188097.9375,182748.6375,42163.918432368926
90,rollout/ep_rew_mean,45500.0,199262.609375,107744.6796875,207053.96875,211549.3125,189157.984375,182953.7109375,42893.4797319058
91,rollout/ep_rew_mean,46000.0,199571.953125,106546.4765625,207537.8125,213568.703125,189969.421875,183438.8734375,43886.01861987515
92,rollout/ep_rew_mean,46500.0,200162.671875,106630.0234375,207773.75,214162.40625,190545.0625,183854.7828125,44059.73098602746
93,rollout/ep_rew_mean,47000.0,200476.15625,107257.9921875,208230.71875,215594.484375,191172.609375,184546.3921875,44147.741349545504
94,rollout/ep_rew_mean,47500.0,200101.40625,107317.4765625,208352.703125,216381.21875,192007.421875,184832.0453125,44276.74183268789
95,rollout/ep_rew_mean,48000.0,199804.5,107872.5703125,208448.03125,217406.328125,194020.015625,185510.2890625,44294.053240065725
96,rollout/ep_rew_mean,48500.0,199488.671875,108696.2890625,208732.640625,218025.65625,196550.390625,186298.7296875,44190.18032011653
97,rollout/ep_rew_mean,49000.0,198947.203125,110082.90625,208907.71875,218430.140625,198221.0,186917.79375,43739.72423797097
98,rollout/ep_rew_mean,49500.0,199394.84375,110636.9375,209193.703125,218948.546875,199512.421875,187537.290625,43741.6759706631
99,rollout/ep_rew_mean,50000.0,198754.578125,111795.6015625,209496.03125,220015.078125,201142.15625,188240.6890625,43538.03651261213
100,rollout/ep_rew_mean,50500.0,198644.34375,113091.6328125,209623.34375,221296.65625,201620.390625,188855.2734375,43251.18327410229
101,rollout/ep_rew_mean,51000.0,198006.796875,115570.46875,209355.171875,223496.71875,203100.015625,189905.834375,42638.254060087325
102,rollout/ep_rew_mean,51500.0,197829.828125,117259.7890625,209020.640625,223959.46875,204523.296875,190518.6046875,42062.620523680416
103,rollout/ep_rew_mean,52000.0,197561.75,119219.09375,209076.515625,224994.96875,206693.75,191509.215625,41602.19546155862
104,rollout/ep_rew_mean,52500.0,197354.046875,121401.9375,208653.515625,225945.984375,208318.109375,192334.71875,40951.62449439558
105,rollout/ep_rew_mean,53000.0,197076.5,123042.921875,208796.0,228110.359375,210353.296875,193475.815625,40904.97064344968
106,rollout/ep_rew_mean,53500.0,197390.140625,124109.65625,208494.046875,229281.0625,211734.34375,194201.85,40820.605091132304
107,rollout/ep_rew_mean,54000.0,197602.15625,126725.40625,207726.9375,230599.015625,214157.796875,195362.2625,40198.946599954834
108,rollout/ep_rew_mean,54500.0,196850.625,127980.453125,207859.203125,231301.25,215016.0625,195801.51875,39923.723928462496
109,rollout/ep_rew_mean,55000.0,196428.859375,131139.5625,208414.5,231783.0625,216243.578125,196801.9125,38885.07034260879
110,rollout/ep_rew_mean,55500.0,195820.015625,133026.328125,208607.421875,232284.875,216910.671875,197329.8625,38306.88094459874
111,rollout/ep_rew_mean,56000.0,194645.234375,136103.703125,209323.046875,233332.953125,217951.109375,198271.209375,37472.36975082936
112,rollout/ep_rew_mean,56500.0,194120.46875,138635.75,209400.09375,233564.5,218865.703125,198917.303125,36623.52754830553
113,rollout/ep_rew_mean,57000.0,193614.71875,141705.1875,210471.09375,234834.546875,220208.375,200166.784375,35952.69731314162
114,rollout/ep_rew_mean,57500.0,193144.34375,143221.03125,210534.421875,235040.46875,220630.375,200514.128125,35475.1692856704
115,rollout/ep_rew_mean,58000.0,191732.296875,145652.171875,210639.734375,235864.9375,221319.75,201041.778125,34895.000566237984
116,rollout/ep_rew_mean,58500.0,190464.171875,147116.453125,211076.0625,236737.328125,221456.671875,201370.1375,34680.3776308901
117,rollout/ep_rew_mean,59000.0,189936.125,150302.3125,212018.84375,237878.734375,222662.4375,202559.690625,34026.52949819025
118,rollout/ep_rew_mean,59500.0,188787.1875,152024.5625,212628.203125,238900.421875,223599.171875,203187.909375,33934.463256273586
119,rollout/ep_rew_mean,60000.0,186824.875,154820.3125,213534.1875,239691.109375,224473.703125,203868.8375,33531.58623861334
120,rollout/ep_rew_mean,60500.0,186492.71875,155612.703125,213999.109375,240445.640625,225595.296875,204429.09375,33695.46907368923
121,rollout/ep_rew_mean,61000.0,185746.6875,156716.65625,214748.1875,241035.078125,226301.859375,204909.69375,33724.07811064544
122,rollout/ep_rew_mean,61500.0,185328.53125,156947.5625,215082.296875,241519.046875,226136.75,205002.8375,33830.67797027272
123,rollout/ep_rew_mean,62000.0,185272.84375,157979.6875,216034.59375,241677.15625,226401.421875,205473.140625,33630.150457367214
124,rollout/ep_rew_mean,62500.0,185598.078125,158035.625,215935.703125,241939.78125,226826.109375,205667.059375,33691.16480110476
125,rollout/ep_rew_mean,63000.0,185509.703125,159411.984375,216463.484375,242289.984375,226793.953125,206093.821875,33350.73991288667
126,rollout/ep_rew_mean,63500.0,184876.9375,159537.421875,216866.796875,242323.578125,227149.140625,206150.775,33502.3022387978
127,rollout/ep_rew_mean,64000.0,184514.40625,159545.078125,217874.09375,243340.5625,227048.09375,206464.446875,33900.390526559175
128,rollout/ep_rew_mean,64500.0,183386.328125,159454.71875,218204.625,243702.0625,,201186.93359375,37218.173506735526
129,rollout/ep_rew_mean,65000.0,182131.5,159596.078125,219083.5,242968.25,,200944.83203125,37231.88528297799
130,rollout/ep_rew_mean,65500.0,180882.3125,160045.765625,219666.78125,242573.84375,,200792.17578125,37231.8461640536
131,rollout/ep_rew_mean,66000.0,179142.84375,161281.234375,220225.171875,241543.53125,,200548.1953125,36823.38148536889
132,rollout/ep_rew_mean,66500.0,177984.34375,161930.328125,220328.796875,241060.453125,,200325.98046875,36664.173143727276
133,rollout/ep_rew_mean,67000.0,176563.15625,161276.828125,220253.125,239731.578125,,199456.171875,36680.48555418873
134,rollout/ep_rew_mean,67500.0,175380.15625,161177.75,220235.203125,238674.765625,,198866.96875,36575.81032933151
135,rollout/ep_rew_mean,68000.0,173843.3125,161537.25,220441.390625,237804.875,,198406.70703125,36516.937317029326
136,rollout/ep_rew_mean,68500.0,173148.953125,161948.90625,221114.25,238123.3125,,198583.85546875,36787.86530708342
137,rollout/ep_rew_mean,69000.0,172322.484375,162208.484375,221110.03125,237510.25,,198287.8125,36675.011723263706
138,rollout/ep_rew_mean,69500.0,170563.640625,162870.359375,220957.609375,237062.1875,,197863.44921875,36695.49110464211
139,rollout/ep_rew_mean,70000.0,169057.609375,163069.234375,221149.03125,235785.9375,,197265.453125,36602.89991407722
140,rollout/ep_rew_mean,70500.0,168264.9375,163667.765625,220980.8125,234854.625,,196942.03515625,36261.91862761436
141,rollout/ep_rew_mean,71000.0,167061.28125,164003.34375,221876.8125,233713.8125,,196663.8125,36292.39564232409
142,rollout/ep_rew_mean,71500.0,166510.78125,164349.21875,222853.40625,233536.59375,,196812.5,36509.57248357742
143,rollout/ep_rew_mean,72000.0,165151.375,165049.703125,223240.953125,233898.875,,196835.2265625,36901.50123785621
144,rollout/ep_rew_mean,72500.0,164489.65625,165314.5,223901.046875,233378.71875,,196770.98046875,37003.42804873145
145,rollout/ep_rew_mean,73000.0,163574.609375,166182.1875,224564.453125,232869.625,,196797.71875,37028.18614975865
146,rollout/ep_rew_mean,73500.0,162865.859375,166354.515625,224927.3125,232536.09375,,196670.9453125,37177.95450405893
147,rollout/ep_rew_mean,74000.0,162018.6875,166771.21875,225705.40625,233066.34375,,196890.4140625,37692.63811074571
148,rollout/ep_rew_mean,74500.0,162269.734375,167132.0,225446.234375,232922.75,,196942.6796875,37407.253528293535
149,rollout/ep_rew_mean,75000.0,161694.546875,166806.6875,225183.5625,233379.75,,196766.13671875,37752.22632375856
150,rollout/ep_rew_mean,75500.0,161253.484375,167184.75,225829.421875,234117.640625,,197096.32421875,38190.6629500099
151,rollout/ep_rew_mean,76000.0,160960.328125,166601.734375,225686.90625,233773.609375,,196755.64453125,38287.99028479934
152,rollout/ep_rew_mean,76500.0,160852.84375,166098.015625,226452.421875,233506.828125,,196727.52734375,38563.56757326061
153,rollout/ep_rew_mean,77000.0,160219.609375,166524.75,226301.703125,233453.1875,,196624.8125,38593.60749910644
154,rollout/ep_rew_mean,77500.0,159902.6875,166813.796875,226666.6875,233579.375,,196740.63671875,38752.6833444819
155,rollout/ep_rew_mean,78000.0,160098.21875,166572.171875,226965.953125,233195.984375,,196708.08203125,38709.8650259871
156,rollout/ep_rew_mean,78500.0,160406.796875,166581.109375,226668.109375,233104.421875,,196690.109375,38504.16984267337
157,rollout/ep_rew_mean,79000.0,159809.90625,166652.71875,226144.15625,232610.46875,,196304.3125,38382.33949847641
158,rollout/ep_rew_mean,79500.0,159782.359375,166695.484375,225260.640625,231725.703125,,195866.046875,37872.20312339806
159,rollout/ep_rew_mean,80000.0,160717.71875,165956.234375,224750.484375,231301.578125,,195681.50390625,37504.90294170303
160,rollout/ep_rew_mean,80500.0,160665.40625,165719.1875,224733.234375,231147.78125,,195566.40234375,37530.76239510821
161,rollout/ep_rew_mean,81000.0,161212.921875,165807.1875,224672.046875,230896.546875,,195647.17578125,37242.91452620634
162,rollout/ep_rew_mean,81500.0,161477.734375,166306.546875,224443.46875,230121.390625,,195587.28515625,36724.682258288216
163,rollout/ep_rew_mean,82000.0,160962.265625,167000.171875,224096.09375,229970.203125,,195507.18359375,36565.131722877144
164,rollout/ep_rew_mean,82500.0,160339.296875,167684.34375,224475.640625,229633.109375,,195533.09765625,36581.59054441644
165,rollout/ep_rew_mean,83000.0,159939.984375,166967.203125,223880.015625,229362.015625,,195037.3046875,36650.785576002796
166,rollout/ep_rew_mean,83500.0,160124.578125,166693.28125,223463.703125,228994.640625,,194819.05078125,36438.31497056727
167,rollout/ep_rew_mean,84000.0,159895.703125,167168.296875,222480.703125,229306.671875,,194712.84375,36234.0645546973
168,rollout/ep_rew_mean,84500.0,160320.125,167343.953125,221581.078125,229060.921875,,194576.51953125,35746.95058882822
169,rollout/ep_rew_mean,85000.0,161156.4375,167503.5625,219874.875,229992.640625,,194631.87890625,35327.71834079761
170,rollout/ep_rew_mean,85500.0,161966.671875,167358.546875,219138.890625,230450.515625,,194728.65625,35092.17047926272
171,rollout/ep_rew_mean,86000.0,163942.734375,166648.09375,218011.84375,231084.765625,,194921.859375,34641.08916333843
172,rollout/ep_rew_mean,86500.0,164683.15625,166178.609375,217564.09375,231996.109375,,195105.4921875,34773.50281349297
173,rollout/ep_rew_mean,87000.0,166061.859375,166399.546875,218126.21875,234124.34375,,196177.9921875,35191.795951866254
174,rollout/ep_rew_mean,87500.0,167128.953125,165872.671875,218343.390625,235084.46875,,196607.37109375,35433.22570281005
175,rollout/ep_rew_mean,88000.0,168377.9375,164457.09375,218948.609375,235913.671875,,196924.328125,35936.3122589164
176,rollout/ep_rew_mean,88500.0,169150.796875,163382.421875,218944.203125,235918.703125,,196849.03125,36064.02644906799
177,rollout/ep_rew_mean,89000.0,170304.109375,162736.5625,219552.421875,236770.140625,,197340.80859375,36407.256334181184
178,rollout/ep_rew_mean,89500.0,172517.375,162266.09375,220408.0,237993.078125,,198296.13671875,36640.097374606776
179,rollout/ep_rew_mean,90000.0,174939.625,161754.78125,220963.625,238899.21875,,199139.3125,36698.677600999596
180,rollout/ep_rew_mean,90500.0,175692.875,160840.546875,220842.859375,239873.046875,,199312.33203125,37178.363779200445
181,rollout/ep_rew_mean,91000.0,177704.78125,160225.5625,220099.734375,240195.96875,,199556.51171875,36959.487531736995
182,rollout/ep_rew_mean,91500.0,178965.6875,159403.734375,219667.234375,240563.734375,,199650.09765625,37068.52219358677
183,rollout/ep_rew_mean,92000.0,180624.46875,157935.375,219471.5625,240418.546875,,199612.48828125,37224.740446642274
184,rollout/ep_rew_mean,92500.0,181534.90625,156965.921875,218170.125,240813.875,,199371.20703125,37359.6746948094
185,rollout/ep_rew_mean,93000.0,183129.734375,155522.734375,216648.09375,241290.765625,,199147.83203125,37603.25610969738
186,rollout/ep_rew_mean,93500.0,184461.3125,154961.234375,216251.015625,241228.359375,,199225.48046875,37556.24591563668
187,rollout/ep_rew_mean,94000.0,185787.875,154443.890625,215802.75,241447.390625,,199370.4765625,37609.26967540927
188,rollout/ep_rew_mean,94500.0,186464.734375,153648.515625,215958.84375,241906.109375,,199494.55078125,38041.417343209025
189,rollout/ep_rew_mean,95000.0,187309.796875,153527.515625,215750.640625,242438.90625,,199756.71484375,38164.72958314418
190,rollout/ep_rew_mean,95500.0,188174.34375,153773.078125,214901.453125,242568.609375,,199854.37109375,37907.03290079158
191,rollout/ep_rew_mean,96000.0,188872.953125,153443.0625,213979.03125,242934.140625,,199807.296875,37991.07267703632
192,rollout/ep_rew_mean,96500.0,189319.125,153511.515625,212923.34375,243270.421875,,199756.1015625,37922.57264207395
193,rollout/ep_rew_mean,97000.0,190599.296875,152821.453125,211719.609375,243424.09375,,199641.11328125,38020.49652351897
194,rollout/ep_rew_mean,97500.0,191092.78125,152271.5,210943.390625,243556.015625,,199465.921875,38179.800924190786
195,rollout/ep_rew_mean,98000.0,192171.390625,152163.0625,209731.015625,243193.453125,,199314.73046875,37895.24330202483
196,rollout/ep_rew_mean,98500.0,192840.296875,152190.359375,209735.265625,243166.796875,,199483.1796875,37833.417423511324
197,rollout/ep_rew_mean,99000.0,193919.609375,151589.21875,209324.65625,243181.46875,,199503.73828125,37996.395645735676
198,rollout/ep_rew_mean,99500.0,194731.359375,151382.484375,209375.265625,243504.015625,,199748.28125,38173.5638512032
199,rollout/ep_rew_mean,100000.0,195273.59375,151692.078125,209230.5,243280.921875,,199869.2734375,37922.57991744243
200,rollout/ep_rew_mean,100500.0,195539.078125,152322.40625,208709.953125,241961.46875,,199633.2265625,37099.60836201192
201,rollout/ep_rew_mean,101000.0,196309.96875,152290.03125,208177.4375,241604.125,,199595.390625,36909.69301257974
202,rollout/ep_rew_mean,101500.0,196382.765625,152005.578125,207775.84375,241420.1875,,199396.09375,36928.69608296315
203,rollout/ep_rew_mean,102000.0,197000.828125,151618.65625,206733.8125,240663.265625,,199004.140625,36717.969776331665
204,rollout/ep_rew_mean,102500.0,197537.0,151873.390625,205954.625,240389.375,,198938.59765625,36443.97422059334
205,rollout/ep_rew_mean,103000.0,198192.84375,152197.421875,206095.828125,239624.6875,,199027.6953125,36017.80006001431
206,rollout/ep_rew_mean,103500.0,198445.140625,152140.78125,206037.640625,239278.8125,,198975.59375,35907.301904130065
207,rollout/ep_rew_mean,104000.0,198777.8125,151907.84375,206328.890625,237183.5625,,198549.52734375,35254.34218214863
208,rollout/ep_rew_mean,104500.0,199213.953125,151730.21875,206798.109375,236079.171875,,198455.36328125,34971.25951168645
209,rollout/ep_rew_mean,105000.0,199839.390625,151693.03125,207687.59375,234745.75,,198491.44140625,34596.97611925666
210,rollout/ep_rew_mean,105500.0,200079.6875,151415.890625,207475.734375,234114.328125,,198271.41015625,34487.407993515924
211,rollout/ep_rew_mean,106000.0,199723.8125,151766.75,207665.078125,232902.28125,,198014.48046875,33921.80747925151
212,rollout/ep_rew_mean,106500.0,200287.96875,151957.453125,207556.0,231803.65625,,197901.26953125,33461.99956559617
213,rollout/ep_rew_mean,107000.0,200350.671875,152539.03125,207138.6875,229461.421875,,197372.453125,32372.75991349563
214,rollout/ep_rew_mean,107500.0,200600.828125,153151.140625,206332.125,229121.046875,,197301.28515625,31907.029267620546
215,rollout/ep_rew_mean,108000.0,200467.65625,154841.640625,205181.578125,228094.4375,,197146.328125,30676.095587259446
216,rollout/ep_rew_mean,108500.0,200426.3125,156272.25,205177.484375,227160.1875,,197259.05859375,29702.57538064502
217,rollout/ep_rew_mean,109000.0,199972.40625,157199.21875,204731.71875,226199.5625,,197025.7265625,28898.26214279921
218,rollout/ep_rew_mean,109500.0,198904.34375,157563.390625,204464.859375,224963.3125,,196473.9765625,28257.369852532785
219,rollout/ep_rew_mean,110000.0,198410.125,158492.328125,204396.125,223860.9375,,196289.87890625,27440.99601127036
220,rollout/ep_rew_mean,110500.0,197963.59375,159470.21875,204336.453125,222792.4375,,196140.67578125,26617.867544082103
221,rollout/ep_rew_mean,111000.0,196503.484375,159741.53125,204844.859375,221457.546875,,195636.85546875,26081.416034312224
222,rollout/ep_rew_mean,111500.0,195471.703125,160381.953125,204855.171875,220765.390625,,195368.5546875,25554.308898186155
223,rollout/ep_rew_mean,112000.0,195428.203125,161007.4375,205141.09375,220228.015625,,195451.1875,25127.394993071965
