,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
47,rollout/ep_rew_mean,98304.0,140754.765625,132788.328125,133497.859375,150320.203125,139315.796875,139335.390625,7064.38096083891
48,rollout/ep_rew_mean,100352.0,142930.84375,133358.3125,134239.375,151915.484375,139885.421875,140465.8875,7529.828991243953
49,rollout/ep_rew_mean,102400.0,143997.59375,132618.203125,135281.375,152591.53125,140298.53125,140957.446875,7854.765437604433
50,rollout/ep_rew_mean,104448.0,144273.421875,132834.953125,136330.3125,153608.328125,140726.859375,141554.775,8010.85092227877
51,rollout/ep_rew_mean,106496.0,144983.71875,133567.359375,136189.75,155295.078125,141175.21875,142242.225,8528.144761011654
52,rollout/ep_rew_mean,108544.0,144951.234375,134270.390625,136317.859375,155743.5625,141531.828125,142562.975,8489.160122641215
53,rollout/ep_rew_mean,110592.0,145195.296875,134001.640625,138362.828125,156802.21875,142930.953125,143458.5875,8613.182632269905
54,rollout/ep_rew_mean,112640.0,146077.5,135076.734375,139694.75,156495.296875,143356.390625,144140.134375,8045.563094549319
55,rollout/ep_rew_mean,114688.0,146799.53125,135430.953125,141107.265625,157076.171875,143181.578125,144719.1,8042.145437475003
56,rollout/ep_rew_mean,116736.0,146345.0625,135781.484375,141770.5,156901.953125,144210.171875,145001.834375,7737.896896756823
57,rollout/ep_rew_mean,118784.0,146641.328125,136154.6875,142249.140625,157464.640625,145145.78125,145531.115625,7785.866001692649
58,rollout/ep_rew_mean,120832.0,147208.546875,137483.5625,143215.53125,157972.515625,144796.984375,146135.428125,7523.965586043428
59,rollout/ep_rew_mean,122880.0,147331.21875,138274.34375,143526.078125,158764.515625,145318.9375,146643.01875,7564.845289274538
60,rollout/ep_rew_mean,124928.0,147683.625,139233.265625,144568.15625,158248.078125,145952.625,147137.15,6968.241803013767
61,rollout/ep_rew_mean,126976.0,148741.515625,139961.359375,145403.765625,158104.421875,145967.859375,147635.784375,6661.000174340082
62,rollout/ep_rew_mean,129024.0,150011.515625,140787.640625,145501.4375,159111.9375,145557.140625,148193.934375,6920.292653693813
63,rollout/ep_rew_mean,131072.0,150494.6875,141325.09375,145418.71875,159685.640625,145808.609375,148546.55,7023.241011741573
64,rollout/ep_rew_mean,133120.0,151092.8125,142867.65625,144677.03125,159889.015625,145659.0625,148837.115625,6896.981783796836
65,rollout/ep_rew_mean,135168.0,152530.375,143148.328125,145158.46875,159648.859375,146921.140625,149481.434375,6671.280625195026
66,rollout/ep_rew_mean,137216.0,153029.796875,144530.734375,145966.890625,160053.96875,147677.546875,150251.7875,6354.478700674369
67,rollout/ep_rew_mean,139264.0,153179.875,145143.9375,146047.6875,159874.5625,147548.5,150358.9125,6168.193982445601
68,rollout/ep_rew_mean,141312.0,152937.28125,145543.765625,146833.109375,159679.171875,148001.421875,150598.95,5796.589932284878
69,rollout/ep_rew_mean,143360.0,153265.515625,146953.859375,146982.84375,159987.203125,147987.8125,151035.446875,5645.311560971154
70,rollout/ep_rew_mean,145408.0,153745.875,147410.640625,147183.46875,160209.109375,148129.25,151335.66875,5645.2363660729925
71,rollout/ep_rew_mean,147456.0,152225.015625,148141.734375,146398.46875,159571.125,148731.9375,151013.65625,5230.96057892306
72,rollout/ep_rew_mean,149504.0,151846.84375,148675.71875,145718.828125,159475.671875,148874.71875,150918.35625,5251.921306864849
73,rollout/ep_rew_mean,151552.0,151679.65625,149370.734375,145574.703125,159626.890625,148662.109375,150982.81875,5301.83420455302
74,rollout/ep_rew_mean,153600.0,151063.046875,150400.609375,145505.15625,160433.015625,148279.765625,151136.31875,5631.276424912854
75,rollout/ep_rew_mean,155648.0,150399.8125,150277.0625,144239.5,160255.75,148032.625,150640.95,5924.881050592651
76,rollout/ep_rew_mean,157696.0,150121.3125,149729.109375,143838.578125,161449.96875,147995.03125,150626.8,6542.333506470585
77,rollout/ep_rew_mean,159744.0,149749.609375,149843.625,143537.625,161321.484375,148559.53125,150602.375,6524.68619391593
78,rollout/ep_rew_mean,161792.0,150083.671875,150864.625,143393.515625,162286.859375,149324.5,151190.634375,6869.049709508175
79,rollout/ep_rew_mean,163840.0,149846.515625,150668.328125,142715.40625,162568.296875,149043.375,150968.384375,7206.314978520805
80,rollout/ep_rew_mean,165888.0,149544.359375,150322.828125,142490.90625,162752.515625,149398.46875,150901.815625,7342.010161169343
81,rollout/ep_rew_mean,167936.0,151115.890625,150859.3125,144181.484375,163326.890625,150708.5,152038.415625,6949.299400253964
82,rollout/ep_rew_mean,169984.0,152494.28125,150751.09375,143832.0,163380.984375,151293.28125,152350.328125,7034.431614124133
83,rollout/ep_rew_mean,172032.0,152997.359375,151238.890625,143981.515625,162989.96875,152046.953125,152650.9375,6792.148490226141
84,rollout/ep_rew_mean,174080.0,152663.625,151741.125,144665.765625,162923.78125,151976.34375,152794.128125,6528.299305621586
85,rollout/ep_rew_mean,176128.0,153127.40625,152798.40625,144646.046875,163119.65625,151499.421875,153038.1875,6604.871140092112
86,rollout/ep_rew_mean,178176.0,153535.3125,153302.0,145105.21875,162346.8125,151607.0625,153179.28125,6161.327057015852
87,rollout/ep_rew_mean,180224.0,153442.21875,153618.0625,144175.296875,162752.125,151050.265625,153007.59375,6658.792340669382
88,rollout/ep_rew_mean,182272.0,152119.578125,153602.9375,144585.71875,163229.21875,150898.859375,152887.2625,6725.454718880204
89,rollout/ep_rew_mean,184320.0,151711.0,153977.390625,144917.03125,163504.0625,151223.90625,153066.678125,6734.589916955639
90,rollout/ep_rew_mean,186368.0,152349.34375,154472.28125,144447.359375,163694.203125,150823.578125,153157.353125,6977.0627760212965
91,rollout/ep_rew_mean,188416.0,152034.75,155401.15625,144326.125,165625.03125,149539.0625,153385.225,7946.082011820305
92,rollout/ep_rew_mean,190464.0,152485.4375,156031.71875,145321.71875,166715.984375,149289.328125,153968.8375,8148.867693301601
93,rollout/ep_rew_mean,192512.0,152492.15625,155627.46875,145187.546875,167782.234375,150085.46875,154234.975,8479.077933485694
94,rollout/ep_rew_mean,194560.0,153398.21875,154778.328125,145368.1875,168198.3125,150297.65625,154408.140625,8513.851296859095
95,rollout/ep_rew_mean,196608.0,152717.703125,156512.9375,146304.125,169928.4375,150256.421875,155143.925,9060.523005205408
96,rollout/ep_rew_mean,198656.0,153215.53125,156998.359375,147296.6875,171658.046875,150512.359375,155936.196875,9483.748118611677
97,rollout/ep_rew_mean,200704.0,152920.671875,157522.25,147535.859375,172065.6875,150893.40625,156187.575,9584.478023812275
98,rollout/ep_rew_mean,202752.0,154789.671875,157376.328125,147066.1875,172703.1875,151603.234375,156707.721875,9733.907853767656
99,rollout/ep_rew_mean,204800.0,154403.171875,157902.96875,148463.484375,173614.703125,152341.59375,157345.184375,9715.764449444261
100,rollout/ep_rew_mean,206848.0,154273.078125,158216.515625,149270.71875,174343.015625,152688.03125,157758.271875,9812.698228669253
101,rollout/ep_rew_mean,208896.0,153827.28125,158225.15625,149649.125,173977.921875,152989.40625,157733.778125,9581.819465877039
102,rollout/ep_rew_mean,210944.0,154014.984375,158835.078125,149851.0625,174997.375,152751.25,158089.95,9992.529282242296
103,rollout/ep_rew_mean,212992.0,154380.453125,159582.25,149817.59375,174910.046875,151940.125,158126.09375,10064.15270706181
104,rollout/ep_rew_mean,215040.0,154776.046875,159848.0,150083.703125,174709.140625,152302.921875,158343.9625,9842.983065954646
105,rollout/ep_rew_mean,217088.0,155072.78125,158326.0625,149900.453125,173211.984375,152530.0625,157808.26875,9157.216641297147
106,rollout/ep_rew_mean,219136.0,155191.921875,157466.8125,149235.296875,173203.46875,151872.1875,157393.9375,9378.813915329274
107,rollout/ep_rew_mean,221184.0,154875.84375,158185.296875,150636.609375,172346.484375,151777.28125,157564.303125,8769.391262110696
108,rollout/ep_rew_mean,223232.0,154633.609375,159234.390625,151365.8125,170634.21875,152231.65625,157619.9375,7890.560584676738
109,rollout/ep_rew_mean,225280.0,154809.046875,159131.59375,151114.71875,170479.25,151837.765625,157474.475,7924.545958277271
110,rollout/ep_rew_mean,227328.0,154576.453125,159077.65625,150510.390625,169862.046875,152842.359375,157373.78125,7653.83773109386
111,rollout/ep_rew_mean,229376.0,154827.515625,158666.1875,151073.734375,169460.015625,153854.609375,157576.4125,7178.103999510121
112,rollout/ep_rew_mean,231424.0,154273.03125,157971.890625,151735.3125,169654.75,154990.375,157725.071875,7029.411577554707
113,rollout/ep_rew_mean,233472.0,154433.484375,157168.5625,152016.9375,170184.90625,155212.40625,157803.259375,7163.404284405963
114,rollout/ep_rew_mean,235520.0,154478.703125,157173.28125,152135.75,170186.0,154928.546875,157780.45625,7161.7708467291495
115,rollout/ep_rew_mean,237568.0,155065.703125,157625.71875,153129.34375,170579.6875,155821.75,158444.440625,6972.789080145847
116,rollout/ep_rew_mean,239616.0,156199.765625,158156.96875,154014.21875,170699.90625,155804.578125,158975.0875,6717.615889789251
117,rollout/ep_rew_mean,241664.0,156692.78125,157927.890625,153372.609375,171694.0625,156034.765625,159144.421875,7210.543519412175
118,rollout/ep_rew_mean,243712.0,156673.53125,157506.234375,154210.359375,173113.90625,154394.96875,159179.8,7918.82996646402
119,rollout/ep_rew_mean,245760.0,157169.296875,157566.03125,154639.5,172291.859375,155049.59375,159343.25625,7350.370934123928
120,rollout/ep_rew_mean,247808.0,156713.25,158623.53125,156053.40625,172173.328125,154668.234375,159646.35,7146.070506161293
121,rollout/ep_rew_mean,249856.0,156871.09375,159015.796875,155508.203125,171241.796875,154548.5,159437.078125,6808.953541492275
122,rollout/ep_rew_mean,251904.0,156602.96875,159270.734375,156090.78125,170451.546875,154627.65625,159408.7375,6397.315718908788
123,rollout/ep_rew_mean,253952.0,157419.375,160134.015625,155586.5,169663.359375,154382.828125,159437.215625,6113.633756783682
124,rollout/ep_rew_mean,256000.0,155721.96875,160223.765625,155855.375,171246.609375,154396.234375,159488.790625,6930.210590412517
125,rollout/ep_rew_mean,258048.0,155550.8125,160682.6875,154547.078125,171852.984375,154354.453125,159397.603125,7425.407678108212
126,rollout/ep_rew_mean,260096.0,155379.578125,160452.625,154873.171875,171844.875,154619.09375,159433.86875,7339.792694495462
127,rollout/ep_rew_mean,262144.0,155335.21875,160092.84375,155417.21875,170427.25,155484.640625,159351.434375,6515.050154370636
128,rollout/ep_rew_mean,264192.0,155133.734375,160522.96875,155452.5,171160.03125,155618.0,159577.446875,6846.335871841839
129,rollout/ep_rew_mean,266240.0,155856.5625,159857.953125,154864.46875,171896.9375,155716.328125,159638.45,7120.31086838739
130,rollout/ep_rew_mean,268288.0,156830.125,159773.09375,153661.859375,171074.03125,155782.21875,159424.265625,6874.556658255032
131,rollout/ep_rew_mean,270336.0,157360.8125,159493.546875,153614.09375,171733.140625,155815.59375,159603.4375,7113.211995484192
132,rollout/ep_rew_mean,272384.0,157654.5625,160024.09375,153166.9375,172010.5625,155420.265625,159655.284375,7362.503563759218
133,rollout/ep_rew_mean,274432.0,156902.640625,160094.84375,154551.015625,171099.421875,156364.546875,159802.49375,6624.060366255053
134,rollout/ep_rew_mean,276480.0,157739.375,160486.546875,154645.453125,171471.625,156657.640625,160200.128125,6644.313649448016
135,rollout/ep_rew_mean,278528.0,157681.0,160366.0,155140.359375,170889.421875,156819.03125,160179.1625,6278.244160538125
136,rollout/ep_rew_mean,280576.0,158098.734375,161138.09375,155119.5625,171877.75,157765.046875,160799.8375,6549.923643704138
137,rollout/ep_rew_mean,282624.0,158306.234375,161281.09375,155130.4375,171870.71875,158601.203125,161037.9375,6436.355863369175
138,rollout/ep_rew_mean,284672.0,157275.171875,162511.921875,155221.984375,171663.375,159219.0625,161178.303125,6447.209893187248
139,rollout/ep_rew_mean,286720.0,157320.578125,162656.0,154978.390625,172464.84375,159455.5,161375.0625,6812.947670918573
140,rollout/ep_rew_mean,288768.0,157079.71875,163654.390625,156511.65625,172952.421875,160087.71875,162057.18125,6720.567481018173
141,rollout/ep_rew_mean,290816.0,156760.9375,164116.0625,157168.875,173013.75,160095.5,162231.025,6706.866103252183
142,rollout/ep_rew_mean,292864.0,157585.765625,163762.59375,156609.671875,173031.8125,160294.015625,162256.771875,6631.919968683315
143,rollout/ep_rew_mean,294912.0,157628.734375,163547.203125,157222.0,173975.1875,159891.671875,162452.959375,6912.947758375886
144,rollout/ep_rew_mean,296960.0,157474.46875,162938.625,157691.609375,173611.578125,160492.015625,162441.659375,6634.212993519563
145,rollout/ep_rew_mean,299008.0,158166.625,162670.828125,157392.1875,172770.390625,161352.8125,162470.56875,6158.118654100731
146,rollout/ep_rew_mean,301056.0,158192.328125,162717.125,156088.5,172320.40625,160980.375,162059.746875,6274.77165886524
147,rollout/ep_rew_mean,303104.0,157678.359375,163211.484375,155880.125,171876.828125,160285.484375,161786.45625,6282.1261343490305
148,rollout/ep_rew_mean,305152.0,158292.234375,162880.359375,156289.3125,171852.5625,159757.96875,161814.4875,6104.550101887932
149,rollout/ep_rew_mean,307200.0,158432.15625,162601.53125,156243.265625,171584.9375,160297.578125,161831.89375,5934.208205320797
150,rollout/ep_rew_mean,309248.0,157816.828125,161444.734375,155008.4375,172076.1875,159617.203125,161192.678125,6531.416872985951
151,rollout/ep_rew_mean,311296.0,156989.796875,160959.046875,154658.0625,171528.921875,160992.375,161025.640625,6464.490395583009
152,rollout/ep_rew_mean,313344.0,155261.234375,161133.609375,155159.734375,171189.640625,160847.65625,160718.375,6529.077393016865
153,rollout/ep_rew_mean,315392.0,156361.0625,161333.953125,154194.859375,171030.4375,161150.375,160814.1375,6488.466103057966
154,rollout/ep_rew_mean,317440.0,156170.5625,162359.234375,154190.0625,172092.765625,160690.203125,161100.565625,6975.691533761677
155,rollout/ep_rew_mean,319488.0,156069.6875,163360.03125,154311.453125,171932.765625,160128.015625,161160.390625,6978.027718241584
156,rollout/ep_rew_mean,321536.0,155978.90625,162078.390625,155399.671875,172476.734375,159916.1875,161169.978125,6900.78985567256
157,rollout/ep_rew_mean,323584.0,156376.9375,161096.21875,155111.71875,171141.1875,161447.71875,161034.75625,6306.582216433615
158,rollout/ep_rew_mean,325632.0,156282.421875,162197.125,154816.90625,171845.53125,162648.359375,161558.06875,6721.323028757744
159,rollout/ep_rew_mean,327680.0,156391.78125,161675.28125,155113.40625,172435.03125,162235.75,161570.25,6837.484245511443
160,rollout/ep_rew_mean,329728.0,156767.0625,161458.59375,155495.71875,171014.453125,162073.390625,161361.84375,6107.617467456863
161,rollout/ep_rew_mean,331776.0,158280.0625,162494.25,156029.921875,171489.5625,162295.546875,162117.86875,5911.719928891368
162,rollout/ep_rew_mean,333824.0,158441.828125,162081.296875,155642.3125,170720.25,162438.328125,161864.803125,5683.988196112814
163,rollout/ep_rew_mean,335872.0,157613.375,162866.546875,155920.953125,170779.140625,161839.34375,161803.871875,5784.785705252051
164,rollout/ep_rew_mean,337920.0,157853.375,162224.640625,154668.90625,170390.015625,162257.125,161478.8125,5917.985114777291
165,rollout/ep_rew_mean,339968.0,158125.765625,161834.890625,155349.140625,170276.234375,163016.421875,161720.490625,5665.89412468402
166,rollout/ep_rew_mean,342016.0,159138.3125,162238.125,155222.859375,170821.015625,162241.703125,161932.403125,5745.030119239731
167,rollout/ep_rew_mean,344064.0,160165.125,162386.265625,155498.125,171056.1875,160714.90625,161964.121875,5688.802767201645
168,rollout/ep_rew_mean,346112.0,161290.703125,161062.703125,155598.890625,171604.609375,160747.484375,162060.878125,5834.26547703676
169,rollout/ep_rew_mean,348160.0,162430.4375,161741.71875,155815.71875,171273.421875,160747.1875,162401.696875,5595.900525375034
170,rollout/ep_rew_mean,350208.0,162826.03125,162142.75,156632.546875,172427.3125,161492.796875,163104.2875,5753.2839493400115
171,rollout/ep_rew_mean,352256.0,162735.8125,161469.046875,157410.546875,171516.015625,160468.765625,162720.0375,5296.068667466235
172,rollout/ep_rew_mean,354304.0,163936.03125,160950.984375,158651.71875,172043.140625,159841.53125,163084.68125,5378.211412712325
173,rollout/ep_rew_mean,356352.0,165244.5,161473.109375,158983.640625,170971.515625,161220.890625,163578.73125,4704.677462086602
174,rollout/ep_rew_mean,358400.0,166452.875,160949.40625,159037.515625,170755.734375,160832.0625,163605.51875,4869.462671377056
175,rollout/ep_rew_mean,360448.0,165909.96875,160541.4375,158063.921875,170630.765625,161096.03125,163248.425,5010.549397771155
176,rollout/ep_rew_mean,362496.0,166069.703125,160441.046875,157902.578125,170642.828125,161754.875,163362.20625,5031.456531649937
177,rollout/ep_rew_mean,364544.0,165132.453125,160423.546875,157383.28125,171555.9375,161891.953125,163277.434375,5403.2393471692385
178,rollout/ep_rew_mean,366592.0,165509.3125,161048.90625,157358.65625,171011.375,162179.09375,163421.46875,5145.28940574266
179,rollout/ep_rew_mean,368640.0,164390.015625,161514.46875,157423.359375,171179.25,162274.734375,163356.365625,5050.470910934186
180,rollout/ep_rew_mean,370688.0,164344.890625,161051.890625,156596.390625,171583.75,162427.6875,163200.921875,5486.723330428014
181,rollout/ep_rew_mean,372736.0,164254.421875,160743.09375,155805.203125,171693.359375,162868.3125,163072.878125,5787.866291849622
182,rollout/ep_rew_mean,374784.0,163588.171875,161735.90625,155483.890625,172154.015625,163201.203125,163232.6375,5958.222533367557
183,rollout/ep_rew_mean,376832.0,163062.453125,161443.265625,155449.953125,172274.3125,163686.171875,163183.23125,6036.272977935984
184,rollout/ep_rew_mean,378880.0,162413.515625,161327.765625,156883.0,171728.859375,163405.9375,163151.815625,5403.7152045956245
185,rollout/ep_rew_mean,380928.0,162782.6875,161836.890625,157195.453125,172271.734375,164132.15625,163643.784375,5483.323742321837
186,rollout/ep_rew_mean,382976.0,163733.015625,161763.890625,157547.53125,173199.46875,163763.4375,164001.46875,5731.317367666957
187,rollout/ep_rew_mean,385024.0,163367.359375,161724.8125,156969.59375,171823.828125,163365.96875,163450.3125,5364.392434792407
188,rollout/ep_rew_mean,387072.0,163113.0625,160844.53125,156967.609375,172271.296875,163100.6875,163259.4375,5627.5907355797135
189,rollout/ep_rew_mean,389120.0,164422.578125,161946.5625,156105.546875,172690.46875,162813.734375,163595.778125,5975.618474007474
190,rollout/ep_rew_mean,391168.0,164658.5,161854.015625,156355.15625,172604.078125,162486.40625,163591.63125,5894.27282179316
191,rollout/ep_rew_mean,393216.0,164339.921875,162071.3125,157049.5,173041.8125,162518.375,163804.184375,5828.865664401829
192,rollout/ep_rew_mean,395264.0,165466.484375,162614.578125,155568.5,172041.828125,162504.90625,163639.259375,5945.918733983647
193,rollout/ep_rew_mean,397312.0,165478.890625,162027.0,155101.109375,172584.015625,161666.46875,163371.496875,6372.317323602197
194,rollout/ep_rew_mean,399360.0,165172.375,162987.984375,154825.109375,172471.109375,162653.5,163622.015625,6313.391562802719
195,rollout/ep_rew_mean,401408.0,165227.78125,163552.28125,154865.46875,171886.328125,162306.703125,163567.7125,6108.899721368595
196,rollout/ep_rew_mean,403456.0,164898.453125,163842.25,154816.15625,171252.140625,162507.90625,163463.38125,5885.473177537278
197,rollout/ep_rew_mean,405504.0,165363.625,164077.921875,154814.171875,171827.984375,162728.890625,163762.51875,6100.328987014117
198,rollout/ep_rew_mean,407552.0,165546.0,163001.40625,154890.234375,170973.546875,162356.125,163353.4625,5822.751981642501
199,rollout/ep_rew_mean,409600.0,164583.25,161953.3125,155578.0625,170196.546875,161513.625,162764.959375,5301.197238048161
200,rollout/ep_rew_mean,411648.0,165302.125,161705.9375,155756.609375,171113.640625,161794.1875,163134.5,5626.628247509244
201,rollout/ep_rew_mean,413696.0,165763.125,160742.25,155570.515625,171836.71875,162150.671875,163212.65625,6052.114837676401
202,rollout/ep_rew_mean,415744.0,164821.265625,160300.4375,156358.375,172169.734375,161544.796875,163038.921875,5935.2737698049095
203,rollout/ep_rew_mean,417792.0,165044.734375,160256.90625,156011.5,173042.6875,161207.15625,163112.596875,6413.873729831045
204,rollout/ep_rew_mean,419840.0,164714.0625,160079.65625,156476.046875,173493.28125,160776.078125,163107.825,6500.481347443581
205,rollout/ep_rew_mean,421888.0,164765.75,159459.875,156665.21875,173005.0,160309.0,162840.96875,6383.472073861797
206,rollout/ep_rew_mean,423936.0,164266.125,158719.34375,157004.0625,173788.109375,159604.09375,162676.346875,6768.86407326473
207,rollout/ep_rew_mean,425984.0,164369.265625,159495.5,157311.015625,173961.703125,159086.015625,162844.7,6743.118167049642
208,rollout/ep_rew_mean,428032.0,165011.78125,160056.15625,157338.109375,174753.6875,158415.96875,163115.140625,7139.095019726491
209,rollout/ep_rew_mean,430080.0,166121.6875,160421.78125,157850.78125,174689.15625,158605.984375,163537.878125,7025.022798339341
210,rollout/ep_rew_mean,432128.0,166097.203125,161605.15625,156989.375,173621.9375,158434.8125,163349.696875,6721.624112094998
211,rollout/ep_rew_mean,434176.0,166260.640625,161097.671875,157446.53125,173747.6875,158477.4375,163405.99375,6712.560023505565
212,rollout/ep_rew_mean,436224.0,164600.734375,159594.890625,157659.671875,172535.5,158296.703125,162537.5,6217.987121490168
213,rollout/ep_rew_mean,438272.0,164642.609375,158797.109375,157855.84375,173695.140625,158886.5,162775.440625,6668.575173209572
214,rollout/ep_rew_mean,440320.0,164776.359375,158976.359375,158251.046875,174061.0625,158812.890625,162975.54375,6741.173679301826
215,rollout/ep_rew_mean,442368.0,165146.78125,158206.25,158624.265625,175136.859375,159501.75,163323.18125,7172.074979872906
216,rollout/ep_rew_mean,444416.0,165774.234375,157886.546875,158435.15625,173606.609375,160066.796875,163153.86875,6626.972210899425
